timestamp,id,rtr,ide,dlc,data
18:08:47.803,5C8,0,0,8,6B C1 E7 5D 70 EA 02 07
18:08:47.953,380,0,0,8,5F C9 17 4E 93 02 4B B0
18:08:48.103,212,0,0,8,8F 94 C8 A1 C7 65 B1 5A
18:08:48.255,5C8,0,0,8,F9 7E 19 06 67 CA 7B 04
18:08:48.404,380,0,0,8,0B BA 01 DC 58 5A D6 1E
18:08:48.553,212,0,0,8,55 70 B4 79 00 54 63 C5
18:08:48.703,5C8,0,0,8,AA BD C9 F2 D3 C3 7C F8
18:08:48.853,380,0,0,8,33 69 A3 5B 56 F1 E8 AC
18:08:49.003,212,0,0,8,A1 CC 39 2C 26 E8 8E 39
18:08:49.153,5C8,0,0,8,82 14 20 2D 5F 25 65 79
18:08:49.303,380,0,0,8,5F FB 88 28 73 5E AB A4
18:08:49.453,212,0,0,8,20 A5 81 47 4B EF 2F B5
18:08:49.603,5C8,0,0,8,F4 17 BD C2 4B 5A 24 EB
18:08:49.753,380,0,0,8,A1 9F B3 63 86 EB D1 AD
18:08:49.903,212,0,0,8,02 14 BF F3 3F 63 23 E9
18:08:50.053,5C8,0,0,8,24 B3 AD 96 8C 4F E1 AC
18:08:50.204,380,0,0,8,34 20 DB B2 B0 5C 07 97
18:08:50.353,212,0,0,8,39 BA C4 D6 81 CB 97 6C
18:08:50.503,5C8,0,0,8,4D 4B B3 D2 F4 EF E0 C4
18:08:50.653,380,0,0,8,CC D0 F2 EB 9E 3B FE CB
18:08:50.804,212,0,0,8,B3 CE 9D D5 C7 54 22 7D
18:08:50.952,5C8,0,0,8,1C 84 0A EB 64 3B DD B7
18:08:51.106,380,0,0,8,95 E8 61 C6 04 6D 7D 39
18:08:51.253,212,0,0,8,C6 2E D0 2A 9C 99 42 51
18:08:51.403,5C8,0,0,8,96 65 77 FE AB 48 E4 C5
18:08:51.553,380,0,0,8,D3 55 07 A5 26 9B C3 57
18:08:51.703,212,0,0,8,01 AE 9E FC 32 F4 BC DD
18:08:51.852,5C8,0,0,8,D7 38 62 EB 8D 2C 64 C4
18:08:52.003,380,0,0,8,92 88 EB 23 2A B9 40 92
18:08:52.153,212,0,0,8,1C 77 6A 89 72 D8 2C AA
18:08:52.304,5C8,0,0,8,BF 5E 3F 80 23 A6 07 63
18:08:52.455,380,0,0,8,D2 CB 47 E4 B8 B1 63 4A
18:08:52.606,212,0,0,8,9B 35 2B 8B E6 80 BB 0E
18:08:52.756,5C8,0,0,8,5A E9 7A 99 83 06 81 6C
18:08:52.906,380,0,0,8,39 33 3F E3 F7 0B FB 2B
18:08:53.053,212,0,0,8,8B 76 83 57 FE FC C5 EE
18:08:53.203,5C8,0,0,8,A0 C4 C5 02 63 AD 6B 75
18:08:53.353,380,0,0,8,11 1C 73 36 F4 01 79 8E
18:08:53.505,212,0,0,8,4D 60 E8 F2 DD 73 EC D4
18:08:53.654,5C8,0,0,8,D0 B8 69 83 2C 17 E2 F5
18:08:53.805,380,0,0,8,3D E3 46 FF 21 68 02 26
18:08:53.955,212,0,0,8,56 AC F8 15 99 07 DE FB
18:08:54.105,5C8,0,0,8,83 8E F2 5E AB 52 68 C2
18:08:54.252,380,0,0,8,5C 3F 80 10 51 5F 29 28
18:08:54.403,212,0,0,8,72 97 DD D7 B1 C7 D0 B3
18:08:54.554,5C8,0,0,8,4A 25 6D 2D 54 5B 55 6D
18:08:54.705,380,0,0,8,43 5D B0 6A 73 9D C5 B5
18:08:54.854,212,0,0,8,D1 22 67 7C 1A A2 66 21
18:08:55.003,5C8,0,0,8,59 36 09 EB CC B6 CC E9
18:08:55.153,380,0,0,8,8C BE 67 A1 EE E1 20 34
18:08:55.302,212,0,0,8,07 DC 32 9F 19 2B 9D 4E
18:08:55.453,5C8,0,0,8,AC 25 C0 8C 1E 40 03 9E
18:08:55.602,380,0,0,8,DF 6B 37 D3 65 CE 99 E5
18:08:55.753,212,0,0,8,B2 15 0C B1 E8 BA E9 0C
18:08:55.905,5C8,0,0,8,98 0B 6D 70 E8 0F 5C A4
18:08:56.053,380,0,0,8,37 F2 0E B6 3E 45 59 CB
18:08:56.203,212,0,0,8,75 2C 6B 8D C7 35 8B 1A
18:08:56.352,5C8,0,0,8,BD EF 79 A6 54 E3 83 E6
18:08:56.503,380,0,0,8,3E 5B 60 F4 2B F9 C1 D0
18:08:56.653,212,0,0,8,88 59 A4 94 F5 87 EA 8F
18:08:56.802,5C8,0,0,8,C7 C0 E7 AF A1 7B B0 69
18:08:56.953,380,0,0,8,90 F8 2D C4 AB D7 B5 B5
18:08:57.102,212,0,0,8,FA 27 39 89 C0 93 68 7A
18:08:57.253,5C8,0,0,8,6F 90 84 4D AE C9 AF E0
18:08:57.403,380,0,0,8,76 B7 D2 8F 24 7C D2 24
18:08:57.553,212,0,0,8,67 7D 68 33 A3 25 FA 41
18:08:57.702,5C8,0,0,8,B8 34 7E 89 AF E0 4C 65
18:08:57.853,380,0,0,8,6E 6B 49 06 1F D4 5C 08
18:08:58.003,212,0,0,8,CB EB D8 74 16 39 7F 26
18:08:58.153,5C8,0,0,8,49 2B 99 F0 03 17 4D EF
18:08:58.303,380,0,0,8,8A 31 2F F4 BF 97 50 04
18:08:58.453,212,0,0,8,B1 A1 0B 4F 98 96 A3 FD
18:08:58.603,5C8,0,0,8,6B 7F D9 C4 E6 B9 0F D9
18:08:58.754,380,0,0,8,84 D1 BC BA 7D 48 EC 93
18:08:58.902,212,0,0,8,D9 32 F1 22 0F 87 C3 FF
18:08:59.052,5C8,0,0,8,04 06 46 92 5F 40 7D A7
18:08:59.204,380,0,0,8,12 D9 86 34 C7 E6 AB 4A
18:08:59.354,212,0,0,8,1E 18 C4 01 7F 49 1F 3F
18:08:59.503,5C8,0,0,8,9E 30 2E 6D AA EB E8 C9
18:08:59.652,380,0,0,8,C5 CA BF 7F 02 68 73 30
18:08:59.802,212,0,0,8,44 A4 0D F0 C0 69 52 34
18:08:59.953,5C8,0,0,8,4D 45 04 D1 0D 39 FC 0D
18:09:00.102,380,0,0,8,98 86 41 E2 1B D5 7B 28
18:09:00.254,212,0,0,8,DF B5 6C 7D B0 21 DB 57
18:09:00.403,5C8,0,0,8,08 CB BE CE C7 8E DD 0D
18:09:00.553,380,0,0,8,ED F6 8D C5 96 66 2F EE
18:09:00.702,212,0,0,8,81 71 97 ED 06 80 35 C7
