timestamp,id,rtr,ide,dlc,data
15:50:18.148,212,0,0,8,B2 15 0C B1 E8 BA E9 0C
15:50:18.300,5C8,0,0,8,98 0B 6D 70 E8 0F 5C A4
15:50:18.448,380,0,0,8,37 F2 0E B6 3E 45 59 CB
15:50:18.600,212,0,0,8,75 2C 6B 8D C7 35 8B 1A
15:50:18.748,5C8,0,0,8,BD EF 79 A6 54 E3 83 E6
15:50:18.900,380,0,0,8,3E 5B 60 F4 2B F9 C1 D0
15:50:19.049,212,0,0,8,88 59 A4 94 F5 87 EA 8F
15:50:19.199,5C8,0,0,8,C7 C0 E7 AF A1 7B B0 69
15:50:19.348,380,0,0,8,90 F8 2D C4 AB D7 B5 B5
15:50:19.498,212,0,0,8,FA 27 39 89 C0 93 68 7A
15:50:19.651,5C8,0,0,8,6F 90 84 4D AE C9 AF E0
15:50:19.799,380,0,0,8,76 B7 D2 8F 24 7C D2 24
15:50:19.949,212,0,0,8,67 7D 68 33 A3 25 FA 41
15:50:20.099,5C8,0,0,8,B8 34 7E 89 AF E0 4C 65
15:50:20.248,380,0,0,8,6E 6B 49 06 1F D4 5C 08
15:50:20.398,212,0,0,8,CB EB D8 74 16 39 7F 26
15:50:20.548,5C8,0,0,8,49 2B 99 F0 03 17 4D EF
15:50:20.701,380,0,0,8,8A 31 2F F4 BF 97 50 04
15:50:20.850,212,0,0,8,B1 A1 0B 4F 98 96 A3 FD
15:50:21.001,5C8,0,0,8,6B 7F D9 C4 E6 B9 0F D9
15:50:21.148,380,0,0,8,84 D1 BC BA 7D 48 EC 93
15:50:21.300,212,0,0,8,D9 32 F1 22 0F 87 C3 FF
15:50:21.449,5C8,0,0,8,04 06 46 92 5F 40 7D A7
15:50:21.603,380,0,0,8,12 D9 86 34 C7 E6 AB 4A
15:50:21.752,212,0,0,8,1E 18 C4 01 7F 49 1F 3F
15:50:21.906,5C8,0,0,8,9E 30 2E 6D AA EB E8 C9
15:50:22.058,380,0,0,8,C5 CA BF 7F 02 68 73 30
15:50:22.210,212,0,0,8,44 A4 0D F0 C0 69 52 34
15:50:22.355,5C8,0,0,8,4D 45 04 D1 0D 39 FC 0D
15:50:22.500,380,0,0,8,98 86 41 E2 1B D5 7B 28
15:50:22.649,212,0,0,8,DF B5 6C 7D B0 21 DB 57
15:50:22.800,5C8,0,0,8,08 CB BE CE C7 8E DD 0D
15:50:22.948,380,0,0,8,ED F6 8D C5 96 66 2F EE
15:50:23.101,212,0,0,8,81 71 97 ED 06 80 35 C7
15:50:23.249,5C8,0,0,8,BD 6A 57 15 8B 1A 27 B6
15:50:23.402,380,0,0,8,98 79 AE 7C D5 1C 08 17
15:50:23.550,212,0,0,8,F6 DF 9D F1 C7 EB BF 7C
15:50:23.700,5C8,0,0,8,44 89 D8 07 BF B5 56 C2
15:50:23.848,380,0,0,8,41 9F 88 60 04 C2 27 16
15:50:23.999,212,0,0,8,1E 18 62 AD FB 34 78 6C
15:50:24.149,5C8,0,0,8,F1 8B FD D1 67 4E D6 C1
15:50:24.299,380,0,0,8,33 46 0D 66 DB 27 28 34
15:50:24.449,212,0,0,8,B9 60 E6 7A 2C 5E 4D BA
15:50:24.599,5C8,0,0,8,62 49 6F 43 7A 32 BD 0C
15:50:24.748,380,0,0,8,6F 14 6D 37 27 1E 83 0E
15:50:24.899,212,0,0,8,3F 77 C4 A9 CA D2 87 C7
15:50:25.052,5C8,0,0,8,D8 4A 21 E7 0A 2C FA AF
15:50:25.200,380,0,0,8,88 EB 26 86 D8 88 5F EC
15:50:25.348,212,0,0,8,81 E8 07 3B 7B 8F 85 C0
15:50:25.498,5C8,0,0,8,29 C7 38 87 6E 57 64 3F
15:50:25.648,380,0,0,8,A6 C9 97 0C F5 80 BA 19
15:50:25.798,212,0,0,8,C1 13 36 49 F5 9F DD 05
15:50:25.949,5C8,0,0,8,27 84 A6 26 71 1A 0D 13
15:50:26.098,380,0,0,8,BF 35 75 7E AD 5A 4F 09
15:50:26.248,212,0,0,8,7F 59 39 92 E5 E0 95 80
15:50:26.398,5C8,0,0,8,02 09 52 1C 24 AF B7 5C
15:50:26.550,380,0,0,8,D0 30 4B 5F 84 1D 85 EF
15:50:26.700,212,0,0,8,0C 94 81 7C 09 E4 F8 CC
15:50:26.849,5C8,0,0,8,FE BF 73 DE CF 25 4A 1F
15:50:26.998,380,0,0,8,BA 4C DA 7C 3C A6 71 1A
15:50:27.148,212,0,0,8,C8 C1 83 60 74 72 57 B7
15:50:27.299,5C8,0,0,8,90 0A 7F 96 36 BB BC F1
15:50:27.448,380,0,0,8,FD 4D 0D 75 F4 98 9E 34
15:50:27.598,212,0,0,8,89 8A 7E FC B4 FE 9E 91
15:50:27.749,5C8,0,0,8,B1 51 D1 9C 1B 17 B3 15
15:50:27.900,380,0,0,8,79 8E D5 AB B3 C6 23 39
15:50:28.051,212,0,0,8,85 1B 1A 74 3D 0E 9D 48
15:50:28.199,5C8,0,0,8,F6 A0 E6 78 B5 A0 E1 4E
15:50:28.348,380,0,0,8,F9 06 0C 70 46 C3 53 C9
15:50:28.501,212,0,0,8,D3 66 56 1D 58 67 6D 41
15:50:28.648,5C8,0,0,8,C8 46 D5 F7 8E 09 E3 85
15:50:28.798,380,0,0,8,22 9A 57 40 31 BD F6 27
15:50:28.949,212,0,0,8,51 C7 CE 12 84 87 45 77
15:50:29.099,5C8,0,0,8,C4 A1 62 77 F6 D9 13 1A
15:50:29.248,380,0,0,8,10 31 8B 89 1B D4 DE FF
15:50:29.399,212,0,0,8,83 AF 58 46 F9 B3 B6 49
15:50:29.548,5C8,0,0,8,1F 00 D2 80 05 70 AB 76
15:50:29.698,380,0,0,8,BD 9C 12 1D E5 90 4F D1
15:50:29.849,212,0,0,8,BF BF 82 93 C1 A1 18 01
15:50:29.998,5C8,0,0,8,95 3F 5C 4D D2 E4 1D 44
15:50:30.151,380,0,0,8,F9 5C 60 6A 6A 20 86 9B
15:50:30.298,212,0,0,8,B4 7A 5A FD 9D 96 A3 FD
15:50:30.449,5C8,0,0,8,3E 95 DC C9 5B AA 7B 5F
15:50:30.599,380,0,0,8,93 D1 61 18 8F 9A 54 1C
15:50:30.749,212,0,0,8,1A 86 B1 22 9B 6C 7C 0B
15:50:30.899,5C8,0,0,8,57 A7 30 39 4E EA 5E 51
15:50:31.048,380,0,0,8,F3 53 81 99 16 49 98 C1
15:50:31.198,212,0,0,8,2E 12 9E 94 20 DE B0 54
15:50:31.348,5C8,0,0,8,D2 E7 53 8C A1 FD 9A 05
15:50:31.498,380,0,0,8,45 50 B2 D8 72 DC 20 26
15:50:31.649,212,0,0,8,3A D8 00 96 CA 1D EC F3
15:50:31.800,5C8,0,0,8,3F D1 24 0C B0 60 C0 FF
15:50:31.948,380,0,0,8,07 61 90 09 78 EE 1E B5
15:50:32.098,212,0,0,8,40 E6 4D 71 67 6C 64 0A
15:50:32.248,5C8,0,0,8,5C 7A 7A EA 4E 22 25 31
15:50:32.399,380,0,0,8,80 01 83 52 B5 49 4C CC
15:50:32.549,212,0,0,8,A0 0F D8 66 E7 66 3A FB
15:50:32.700,5C8,0,0,8,68 9C E1 DC 01 A8 02 51
15:50:32.848,380,0,0,8,7F 4A 85 C3 CE D3 6D 77
15:50:32.998,212,0,0,8,42 B3 76 EE 07 22 5E 13
15:50:33.148,5C8,0,0,8,01 04 22 CC 55 3A DD 40
15:50:33.298,380,0,0,8,6C E0 E9 E0 24 0C B9 9D
15:50:33.448,212,0,0,8,A3 4B 10 BE 23 47 A8 CC
15:50:33.598,5C8,0,0,8,21 13 82 4E FA B1 4B E7
15:50:33.749,380,0,0,8,82 06 51 AA A0 8A 76 41
15:50:33.898,212,0,0,8,C4 DF A1 DC 57 DD B3 72
15:50:34.049,5C8,0,0,8,92 B6 51 59 25 4E C2 93
15:50:34.201,380,0,0,8,BD 6C A1 F3 6E D1 B1 1F
15:50:34.351,212,0,0,8,E0 51 A1 A7 F4 5D BD DA
15:50:34.499,5C8,0,0,8,E3 00 28 7D 5A 86 07 C1
15:50:34.650,380,0,0,8,DC 38 A0 5F 06 8F EF DA
15:50:34.798,212,0,0,8,6D 22 E4 9E EB 57 86 69
15:50:34.952,5C8,0,0,8,B6 4E 07 8E 9D 42 76 DA
15:50:35.098,380,0,0,8,72 60 AE 65 C0 FC 49 75
15:50:35.248,212,0,0,8,C6 29 68 55 A5 A7 F6 A4
15:50:35.398,5C8,0,0,8,F6 AD 1F 7E B1 EC 19 54
15:50:35.549,380,0,0,8,F6 58 97 3A E1 ED 38 CD
15:50:35.698,212,0,0,8,82 56 91 DC 7F 14 04 05
15:50:35.849,5C8,0,0,8,47 D2 02 EB E4 48 71 38
15:50:35.998,380,0,0,8,43 9E 87 61 D3 ED 17 5E
15:50:36.148,212,0,0,8,57 75 EE 88 D4 D3 35 CC
15:50:36.298,5C8,0,0,8,C2 EB 89 7F 8B E9 4B FE
15:50:36.449,380,0,0,8,F9 A8 A6 66 FE 53 1A 72
15:50:36.599,212,0,0,8,18 97 5F DD 4B 47 96 07
15:50:36.750,5C8,0,0,8,D4 17 95 45 2F CB FF 47
15:50:36.899,380,0,0,8,B9 5A CB EC 68 34 35 92
15:50:37.050,212,0,0,8,13 8A 49 13 DF FB 0B 0E
15:50:37.201,5C8,0,0,8,C9 4D 9A 83 10 56 15 D9
15:50:37.348,380,0,0,8,1C D8 66 18 25 AA 4B D9
15:50:37.498,212,0,0,8,F8 90 33 70 C6 AB 6D 27
15:50:37.650,5C8,0,0,8,59 FC 85 B0 78 DE 06 F7
15:50:37.798,380,0,0,8,F1 84 83 09 2A C5 86 7A
15:50:37.948,212,0,0,8,09 3A F7 71 3A E1 BA 12
15:50:38.098,5C8,0,0,8,51 A8 63 B6 0E 63 AF E6
15:50:38.248,380,0,0,8,1A 6B 81 DD 15 2A BF 96
15:50:38.398,212,0,0,8,28 0D 60 7B CD 68 54 B6
15:50:38.550,5C8,0,0,8,17 61 FA 7C 19 1D A0 46
15:50:38.699,380,0,0,8,0D 68 F1 77 00 2A 53 44
15:50:38.851,212,0,0,8,1E 67 D6 89 B4 B1 1A 1D
15:50:38.998,5C8,0,0,8,B6 C3 1D 67 6B 1E 67 92
15:50:39.149,380,0,0,8,DD D8 A5 08 69 E3 C8 5B
15:50:39.299,212,0,0,8,23 C2 87 22 46 E4 D3 98
15:50:39.449,5C8,0,0,8,A3 E1 74 62 5B 12 79 D9
15:50:39.598,380,0,0,8,4E 8D ED 0D CA AA 2B 56
15:50:39.748,212,0,0,8,7A 49 1D 79 A2 2E 38 96
15:50:39.898,5C8,0,0,8,6D 50 0C 90 0A EE 50 A0
15:50:40.049,380,0,0,8,4D 6A 88 3E 6C CD FB 7D
15:50:40.200,212,0,0,8,BF 59 F4 89 1D 98 95 9E
15:50:40.350,5C8,0,0,8,17 3B D2 B7 E8 0E FD 6C
15:50:40.501,380,0,0,8,E0 D2 C8 B1 8C 77 15 16
15:50:40.648,212,0,0,8,22 73 64 8F FF 68 C9 71
15:50:40.798,5C8,0,0,8,AE 18 E9 07 15 15 2C 65
15:50:40.948,380,0,0,8,52 D4 F0 18 DA 47 EB 4B
15:50:41.098,212,0,0,8,BC AB 8D 34 B6 E3 23 3C
15:50:41.249,5C8,0,0,8,7A 86 63 CD 33 8C 55 20
15:50:41.399,380,0,0,8,4A BF C1 EB FE CE 0A 15
15:50:41.550,212,0,0,8,BB 95 BB 51 6E EA 67 6F
15:50:41.699,5C8,0,0,8,CC 63 DA 40 B6 22 B4 68
15:50:41.850,380,0,0,8,F8 88 CF E5 88 1E A7 46
15:50:41.998,212,0,0,8,01 48 4F 04 CD D2 E9 95
15:50:42.150,5C8,0,0,8,48 16 FD 63 C4 FC 29 A9
15:50:42.300,380,0,0,8,91 22 02 17 93 16 BE 93
15:50:42.451,212,0,0,8,82 F6 C9 A8 33 63 9C 3F
15:50:42.600,5C8,0,0,8,38 A7 F0 B6 3E 6B 20 55
15:50:42.749,380,0,0,8,CA C9 67 8A FC 08 07 31
15:50:42.898,212,0,0,8,80 2B 53 CA C0 EA 80 EA
15:50:43.049,5C8,0,0,8,33 23 2D 39 76 1B 31 51
15:50:43.198,380,0,0,8,02 D2 2C 2B E3 FE B3 60
15:50:43.348,212,0,0,8,64 B1 F9 2A 0C CA B7 72
15:50:43.498,5C8,0,0,8,36 62 3B E7 B6 75 FF 58
15:50:43.650,380,0,0,8,52 76 79 77 F1 A1 C9 01
15:50:43.799,212,0,0,8,D2 B6 60 7E 3F EC 4F 64
15:50:43.951,5C8,0,0,8,00 28 68 BC 99 C3 98 DB
15:50:44.100,380,0,0,8,AC C3 6E 23 85 96 96 14
15:50:44.251,212,0,0,8,4C A7 B2 72 00 05 6E 5B
15:50:44.399,5C8,0,0,8,34 3E 61 EE D8 68 5A C7
15:50:44.551,380,0,0,8,C8 94 84 C0 C7 DB 73 A8
15:50:44.699,212,0,0,8,6E E1 0B 0F 70 92 73 33
15:50:44.850,5C8,0,0,8,A3 FE 4B D2 0A 2E 1D 40
15:50:44.998,380,0,0,8,82 48 23 04 51 60 EF AF
15:50:45.148,212,0,0,8,98 2F 9D A5 15 FF 49 B7
15:50:45.298,5C8,0,0,8,D1 69 C5 BE 7F 71 23 33
15:50:45.449,380,0,0,8,EB 92 0C 4C DA F6 08 BA
15:50:45.598,212,0,0,8,9B AB 60 CA 7D 4F EC 15
15:50:45.749,5C8,0,0,8,75 BB E9 BC 31 BF 11 4E
15:50:45.899,380,0,0,8,2C 99 07 77 17 5E 16 87
15:50:46.048,212,0,0,8,BA 85 F3 09 F3 4B DF 44
15:50:46.198,5C8,0,0,8,99 2E 3C F3 77 27 F4 CD
15:50:46.348,380,0,0,8,07 4A ED 24 CC EB 82 EF
15:50:46.498,212,0,0,8,08 C2 19 65 8C 04 23 2B
15:50:46.649,5C8,0,0,8,A3 42 23 18 EB 48 13 18
15:50:46.799,380,0,0,8,84 8D EE 0A B5 25 76 9A
15:50:46.948,212,0,0,8,08 F2 DE B9 72 32 DA 25
15:50:47.099,5C8,0,0,8,5B C8 48 41 BE ED 12 2C
15:50:47.249,380,0,0,8,28 BD BF DC BA 55 1E 83
15:50:47.398,212,0,0,8,0C 70 62 A2 23 B5 B3 39
15:50:47.548,5C8,0,0,8,C1 92 0B 00 5F BF A1 4D
15:50:47.698,380,0,0,8,BC 9A 0A 03 A8 DE 20 3A
15:50:47.849,212,0,0,8,B5 B1 DA 78 17 49 C8 2C
15:50:47.998,5C8,0,0,8,3D 6E E4 83 34 4D C5 6F
15:50:48.150,380,0,0,8,7A 8F 41 15 57 D9 71 6E
15:50:48.299,212,0,0,8,9A B5 28 8C FB 36 82 34
15:50:48.450,5C8,0,0,8,8E DA 58 41 C7 81 6F 66
15:50:48.601,380,0,0,8,35 09 C0 D5 F9 4C A0 19
15:50:48.748,212,0,0,8,F6 8F 34 9E 7A 7D BA FB
15:50:48.898,5C8,0,0,8,70 A0 DD 5A B1 4C F2 B6
15:50:49.048,380,0,0,8,CE 38 D1 25 F9 04 48 7C
15:50:49.199,212,0,0,8,DB AE ED 55 3C DB 22 37
15:50:49.348,5C8,0,0,8,E2 3A DF B3 19 01 8C AB
15:50:49.498,380,0,0,8,FC 6A 05 32 A5 CE 2E A7
15:50:49.649,212,0,0,8,56 4A 80 21 99 9E AC 03
15:50:49.798,5C8,0,0,8,94 AE B1 7C 8E C4 0D FA
15:50:49.948,380,0,0,8,52 F5 F1 CD 90 B0 59 41
15:50:50.098,212,0,0,8,78 2A 39 CC 26 1F 82 CA
15:50:50.249,5C8,0,0,8,C8 4D 20 A8 A6 FE 59 21
15:50:50.398,380,0,0,8,F7 42 47 AF 63 57 17 D8
15:50:50.550,212,0,0,8,33 A5 2D B8 18 65 BC 5D
15:50:50.699,5C8,0,0,8,CA 7A 00 88 91 B1 4C 46
15:50:50.851,380,0,0,8,78 7A D7 18 88 D5 B9 E2
15:50:50.998,212,0,0,8,8A 86 85 70 26 44 EA 91
15:50:51.149,5C8,0,0,8,C1 68 D5 7C 9E 2E 3F 48
15:50:51.298,380,0,0,8,BF F5 E9 14 E6 69 85 3B
15:50:51.448,212,0,0,8,69 44 1B 22 6A F4 29 81
15:50:51.598,5C8,0,0,8,6F 76 83 89 4F 7A 2D 43
15:50:51.748,380,0,0,8,FD 53 0B 4E 9C E6 24 C4
15:50:51.898,212,0,0,8,40 B9 BB 20 59 F8 43 4A
15:50:52.049,5C8,0,0,8,3B 96 96 39 87 69 3F B9
15:50:52.198,380,0,0,8,21 EF 3E 39 78 05 87 78
15:50:52.349,212,0,0,8,27 36 3D 7D EA D6 26 D9
15:50:52.499,5C8,0,0,8,85 E2 98 09 F0 3D 42 25
15:50:52.650,380,0,0,8,26 10 0F 03 8A 9E 0D 12
15:50:52.798,212,0,0,8,26 AB 43 66 75 ED A9 31
15:50:52.948,5C8,0,0,8,2D 53 85 62 98 50 42 A2
15:50:53.098,380,0,0,8,50 06 1E 88 14 A0 67 21
15:50:53.248,212,0,0,8,EF 46 50 C5 DF 76 6D 2F
15:50:53.398,5C8,0,0,8,C5 3E 50 C8 6A 12 52 F5
15:50:53.548,380,0,0,8,27 20 13 49 C2 50 7D 1D
15:50:53.698,212,0,0,8,1E B8 96 5F 27 72 4B BC
15:50:53.849,5C8,0,0,8,DE FF 08 D2 06 6C 40 1C
15:50:53.998,380,0,0,8,C2 18 FE 18 DE 0C 53 E1
15:50:54.148,212,0,0,8,CB 02 90 65 66 19 A8 F6
15:50:54.298,5C8,0,0,8,61 02 11 09 1C 49 BC 34
15:50:54.449,380,0,0,8,B4 71 B4 F7 F2 B2 BA 9A
15:50:54.599,212,0,0,8,09 7D 63 3D D3 08 98 B3
15:50:54.749,5C8,0,0,8,E2 10 89 BB 3D D0 2A 5B
15:50:54.898,380,0,0,8,B3 E5 95 65 0B 5F 44 0C
15:50:55.050,212,0,0,8,9F 80 87 EA 55 4B A4 73
15:50:55.199,5C8,0,0,8,6F 88 BC 7B DF A6 2D DA
15:50:55.350,380,0,0,8,BF CA CE 0E 8A 20 C0 C1
15:50:55.499,212,0,0,8,0E D5 3E 67 CA F1 B3 A2
15:50:55.651,5C8,0,0,8,34 FB 4C BA FD 2E A4 C0
15:50:55.800,380,0,0,8,62 29 11 A0 3C D7 44 85
15:50:55.950,212,0,0,8,B4 DF DD D1 FA D2 4A BB
15:50:56.098,5C8,0,0,8,02 3B 6A C5 7F 9C 9E B8
15:50:56.249,380,0,0,8,62 DD 4D 38 26 5F 82 3E
